"row_number","wikipedia_title","battle_id","status","issue_count","internal_issue_count","stable_mismatch_count","diagnostic_mismatch_count","issue_types","stable_mismatch_fields","diagnostic_mismatch_fields","live_title","live_pageid","live_fetch_mode","notes"
"10125","Siege of Novogeorgievsk","battle_40784453","needs_review","17","0","12","5","","date_raw|start_date|location_raw|location_normalized|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_a_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Novogeorgievsk","40784453","wikitext_batch",""
"10126","Sinai and Palestine campaign","battle_1027093","needs_review","22","1","13","8","suspicious_commander_count","date_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|source_family","Sinai and Palestine campaign","1027093","wikitext_batch",""
"10127","Third Battle of Artois","battle_2430907","needs_review","17","0","12","5","","location_raw|location_normalized|latitude|longitude|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Third Battle of Artois","2430907","wikitext_batch",""
"10130","United States occupation of Haiti","battle_509229","needs_review","20","0","15","5","","date_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","United States occupation of Haiti","509229","wikitext_batch",""
"10133","1916 Cochinchina uprising","battle_15997199","needs_review","11","1","6","4","rejected_candidate","location_raw|location_normalized|result_raw|result_normalized|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","1916 Cochinchina uprising","15997199","full_parse_fallback",""
"10134","1916 uprising in Hilla","battle_62394642","needs_review","27","1","22","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","1916 uprising in Hilla","62394642","full_parse_fallback",""
"10140","Battle of Asiago","battle_4211613","needs_review","21","0","16","5","","date_raw|start_date|end_date|war_name|location_raw|location_normalized|latitude|longitude|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Asiago","4211613","wikitext_batch",""
"10143","Battle of Bir el Abd","battle_40939672","needs_review","11","0","6","5","","location_raw|location_normalized|result_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Bir el Abd","40939672","wikitext_batch",""
"10165","Battle of Jutland","battle_4563","needs_review","19","0","14","5","","location_raw|location_normalized|latitude|longitude|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Jutland","4563","wikitext_batch",""
"10201","Battle of Romani","battle_401909","needs_review","12","0","7","5","","date_raw|location_raw|location_normalized|latitude|longitude|belligerent_1_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Romani","401909","wikitext_batch",""
"10210","Battle of Transylvania","battle_21851868","needs_review","16","0","11","5","","location_raw|location_normalized|result_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_c_raw|strength_side_a_min|strength_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Transylvania","21851868","wikitext_batch",""
"10212","Battle of Verdun","battle_51497","needs_review","12","0","7","5","","date_raw|location_raw|location_normalized|latitude|longitude|strength_side_a_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Verdun","51497","wikitext_batch",""
"10219","Battle of the Argeș","battle_26092253","needs_review","17","1","11","5","missing_commanders","date_raw|start_date|end_date|location_raw|location_normalized|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of the Argeș","26092253","wikitext_batch",""
"10223","Battle of the Somme","battle_60921","needs_review","21","0","16","5","","date_raw|location_raw|location_normalized|latitude|longitude|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of the Somme","60921","wikitext_batch",""
"10226","Brusilov offensive","battle_342327","needs_review","25","0","20","5","","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_b_min|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Brusilov offensive","342327","wikitext_batch",""
"10227","Central Asian Front of the Russian Civil War","battle_78293902","needs_review","13","0","8","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Central Asian Front of the Russian Civil War","78293902","wikitext_batch",""
"10232","Erzurum offensive","battle_1698728","needs_review","23","0","18","5","","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|result_type|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Erzurum offensive","1698728","wikitext_batch",""
"10240","Flămânda Offensive","battle_6714812","needs_review","18","0","13","5","","date_raw|start_date|end_date|location_raw|location_normalized|latitude|longitude|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Flămânda Offensive","6714812","wikitext_batch",""
"10244","Lake Naroch offensive","battle_4788605","needs_review","22","0","17","5","","location_raw|location_normalized|latitude|longitude|result_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Lake Naroch offensive","4788605","wikitext_batch",""
"10246","Montenegrin campaign","battle_41682753","needs_review","21","0","15","6","","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|extraction_confidence","Montenegrin campaign","41682753","wikitext_batch",""
"10247","Nagyszeben Offensive","battle_63099167","needs_review","15","1","9","5","missing_commanders","date_raw|start_date|end_date|location_raw|location_normalized|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Nagyszeben Offensive","63099167","wikitext_batch",""
"10270","American Expeditionary Forces","battle_313147","needs_review","10","1","6","3","missing_field","date_raw|start_date|end_date|commander_side_b_raw|commander_side_c_raw|notes","acceptance_reason|text_length|categories","American Expeditionary Forces","313147","wikitext_batch",""
"10271","Barue uprising","battle_57780408","needs_review","8","1","6","1","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|infobox_present","extraction_confidence","Barue uprising","57780408","full_parse_fallback",""
"10273","Battle of Arras (1917)","battle_993445","needs_review","12","0","7","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|strength_side_a_raw|strength_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Arras (1917)","993445","wikitext_batch",""
"10305","Battle of Passchendaele","battle_44454","needs_review","15","0","10","5","","date_raw|location_raw|location_normalized|latitude|longitude|result_raw|belligerent_1_raw|strength_side_a_raw|strength_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Passchendaele","44454","wikitext_batch",""
"10312","Battle of Tel el Khuweilfe","battle_38866012","needs_review","10","0","5","5","","date_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Tel el Khuweilfe","38866012","wikitext_batch",""
"10313","Battle of Vimy Ridge","battle_70435","needs_review","25","0","20","5","","date_raw|start_date|end_date|location_raw|location_normalized|latitude|longitude|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Vimy Ridge","70435","wikitext_batch",""
"10336","Operations against the Mahsuds (1917)","battle_63776896","needs_review","11","0","6","5","","date_raw|end_date|location_raw|location_normalized|belligerent_1_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Operations against the Mahsuds (1917)","63776896","wikitext_batch",""
"10346","Romanian campaign (1917)","battle_61696810","needs_review","24","1","14","9","missing_commanders","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family","Romanian campaign (1917)","61696810","wikitext_batch",""
"10348","Second Battle of Gaza","battle_496617","needs_review","15","0","10","5","","date_raw|location_raw|location_normalized|latitude|longitude|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Second Battle of Gaza","496617","wikitext_batch",""
"10353","Southern Front of the Russian Civil War","battle_7140653","needs_review","33","1","26","6","missing_field","date_raw|start_date|end_date|year|century|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|belligerent_3_raw|commander_side_a_raw|commander_side_b_raw|commander_side_c_raw|strength_side_a_raw|strength_side_b_raw|strength_side_c_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|extraction_confidence","Southern Front of the Russian Civil War","7140653","wikitext_batch",""
