"row_number","wikipedia_title","battle_id","status","issue_count","internal_issue_count","stable_mismatch_count","diagnostic_mismatch_count","issue_types","stable_mismatch_fields","diagnostic_mismatch_fields","live_title","live_pageid","live_fetch_mode","notes"
"10720","Rampa Rebellion of 1922","battle_54754661","needs_review","12","1","6","5","missing_field","location_raw|location_normalized|latitude|longitude|casualties_side_a_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Rampa Rebellion of 1922","54754661","wikitext_batch",""
"10723","Siege of Baghdad (1136)","battle_66590486","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","page_type_confidence|classification_notes|acceptance_reason|categories","Siege of Baghdad (1136)","66590486","wikitext_batch",""
"10734","1924 Kirkuk massacre","battle_67143009","ok","2","1","0","1","missing_field","","categories","1924 Kirkuk massacre","67143009","wikitext_batch",""
"10746","Taif massacre","battle_34114281","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Taif massacre","34114281","wikitext_batch",""
"10755","Biological warfare","battle_4361","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Biological warfare","4361","wikitext_batch",""
"10763","Forrest River massacre","battle_13026936","ok","1","1","0","0","missing_field","","","Forrest River massacre","13026936","wikitext_batch",""
"10764","March 18 Massacre","battle_10520386","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","March 18 Massacre","10520386","wikitext_batch",""
"10770","Battle of Bedcanford","battle_20194896","needs_review","12","2","6","4","missing_field|weak_row_no_infobox_no_result","date_raw|start_date|end_date|year|century|notes","acceptance_reason|text_length|categories|extraction_confidence","Battle of Bedcanford","20194896","wikitext_batch",""
"10771","Battle of Guangzhou","battle_53563673","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Guangzhou","53563673","wikitext_batch",""
"10781","Muslim conflict in Gansu (1927–1930)","battle_28813810","needs_review","14","2","7","5","missing_commanders|missing_field","location_raw|location_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Muslim conflict in Gansu (1927–1930)","28813810","wikitext_batch",""
"10790","Coniston massacre","battle_2953244","ok","1","1","0","0","missing_field","","","Coniston massacre","2953244","wikitext_batch",""
"10791","Hospital Creek Massacre","battle_51775425","needs_review","3","2","0","1","missing_field|weak_row_no_infobox_no_result","","categories","Hospital Creek Massacre","51775425","wikitext_batch",""
"10820","Battle of Xuchang","battle_53599733","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Xuchang","53599733","wikitext_batch",""
"10823","First encirclement campaign","battle_8653208","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","list_page_origin|parent_list_page|discovery_root|source_family","First encirclement campaign","8653208","wikitext_batch",""
"10826","Fourth encirclement campaign","battle_8653887","needs_review","10","4","2","4","date_field_mismatch:end_date|date_field_mismatch:start_date|missing_field|weak_row_no_infobox_no_result","start_date|end_date","list_page_origin|parent_list_page|discovery_root|source_family","Fourth encirclement campaign","8653887","wikitext_batch",""
"10828","Second Battle of Mi County","battle_53575154","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Second Battle of Mi County","53575154","wikitext_batch",""
"10829","Second Battle of Nanning","battle_53563856","ok","2","2","0","0","missing_commanders|missing_field","","","Second Battle of Nanning","53563856","wikitext_batch",""
"10843","Second encirclement campaign","battle_8653638","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","list_page_origin|parent_list_page|discovery_root|source_family","Second encirclement campaign","8653638","wikitext_batch",""
"10845","Third encirclement campaign","battle_8653751","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","list_page_origin|parent_list_page|discovery_root|source_family","Third encirclement campaign","8653751","wikitext_batch",""
"10855","Ecuadorian Civil War of 1932","battle_43822746","needs_review","8","2","1","5","missing_field|weak_row_no_infobox_no_result","notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Ecuadorian Civil War of 1932","43822746","wikitext_batch",""
"10862","Lesko uprising","battle_19048809","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Lesko uprising","19048809","wikitext_batch",""
"10864","Pingdingshan massacre","battle_11573900","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Pingdingshan massacre","11573900","wikitext_batch",""
"10866","Sandy Woodward","battle_16347","ok","1","1","0","0","missing_field","","","Sandy Woodward","16347","wikitext_batch",""
"10868","Special Naval Landing Forces","battle_1685655","ok","1","1","0","0","missing_field","","","Special Naval Landing Forces","1685655","wikitext_batch",""
"10880","Casas Viejas incident","battle_38970250","needs_review","6","2","0","4","rejected_candidate|weak_row_no_infobox_no_result","","list_page_origin|parent_list_page|discovery_root|source_family","Casas Viejas incident","38970250","full_parse_fallback",""
"10882","Fatherland Front (Austria)","battle_11112649","ok","7","1","0","6","missing_field","","text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family","Fatherland Front (Austria)","11112649","wikitext_batch",""
"10883","Fifth encirclement campaign","battle_24842334","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","list_page_origin|parent_list_page|discovery_root|source_family","Fifth encirclement campaign","24842334","wikitext_batch",""
"10886","HNLMS De Zeven Provinciën (1909)","battle_5897977","needs_review","5","1","1","3","missing_field","notes","acceptance_reason|text_length|categories","HNLMS De Zeven Provinciën (1909)","5897977","wikitext_batch",""
"10890","Simele massacre","battle_7511213","needs_review","12","1","8","3","missing_field","date_raw|start_date|end_date|location_raw|location_normalized|latitude|longitude|notes","acceptance_reason|text_length|categories","Simele massacre","7511213","wikitext_batch",""
"10891","Xinjiang conflict","battle_39225224","needs_review","7","1","1","5","missing_field","battle_type","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Xinjiang conflict","39225224","wikitext_batch",""
"10901","Southern Guerrilla War","battle_80237464","needs_review","7","2","0","5","missing_field|weak_row_no_infobox_no_result","","categories|list_page_origin|parent_list_page|discovery_root|source_family","Southern Guerrilla War","80237464","wikitext_batch",""
"10906","Battle of Ballantyne Pier","battle_7006892","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Battle of Ballantyne Pier","7006892","wikitext_batch",""
"10911","German battleship Gneisenau","battle_30456135","ok","1","1","0","0","missing_field","","","German battleship Gneisenau","30456135","wikitext_batch",""
"10912","German battleship Scharnhorst","battle_30406688","needs_review","7","1","3","3","missing_field","latitude|longitude|notes","acceptance_reason|text_length|categories","German battleship Scharnhorst","30406688","wikitext_batch",""
"10922","Battle of Almendralejo","battle_32532252","needs_review","4","2","2","0","missing_field|weak_row_no_infobox_no_result","latitude|longitude","","Battle of Almendralejo","32532252","wikitext_batch",""
"10945","German battleship Bismarck","battle_141871","ok","1","1","0","0","missing_field","","","German battleship Bismarck","141871","wikitext_batch",""
"10946","German battleship Tirpitz","battle_31124517","needs_review","3","1","2","0","missing_field","latitude|longitude","","German battleship Tirpitz","31124517","wikitext_batch",""
"10947","Historiography on Spanish Civil War repressions (numbers)","battle_79461611","needs_review","3","2","0","1","missing_field|weak_row_no_infobox_no_result","","categories","Historiography on Spanish Civil War repressions (numbers)","79461611","wikitext_batch",""
"10948","Nationalist faction (Spanish Civil War)","battle_31594699","ok","7","1","0","6","missing_field","","text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family","Nationalist faction (Spanish Civil War)","31594699","wikitext_batch",""
"10960","Suiyuan campaign","battle_5569700","needs_review","37","1","27","9","missing_field","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|source_family|extraction_confidence","Suiyuan campaign","5569700","wikitext_batch",""
"10986","China Burma India theater","battle_904055","needs_review","16","1","8","7","missing_field","date_raw|start_date|end_date|year|century|location_raw|location_normalized|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family","China Burma India theater","904055","wikitext_batch",""
"10988","Dersim massacre","battle_9727104","needs_review","10","1","1","8","missing_field","battle_type","page_type_confidence|classification_notes|acceptance_reason|categories|list_page_origin|parent_list_page|discovery_root|source_family","Dersim massacre","9727104","wikitext_batch",""
"10993","Parsley massacre","battle_11121562","needs_review","11","1","2","8","missing_field","latitude|longitude","page_type_confidence|classification_notes|acceptance_reason|categories|list_page_origin|parent_list_page|discovery_root|source_family","Parsley massacre","11121562","wikitext_batch",""
"10994","Republican faction (Spanish Civil War)","battle_31596058","needs_review","5","1","1","3","missing_field","notes","acceptance_reason|text_length|categories","Republican faction (Spanish Civil War)","31596058","wikitext_batch",""
"10996","Vogra massacre","battle_76906924","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Vogra massacre","76906924","wikitext_batch",""
"10997","1938 Greek coup attempt","battle_47003148","needs_review","13","2","4","7","rejected_candidate|weak_row_no_infobox_no_result","date_raw|start_date|end_date|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family","1938 Greek coup attempt","47003148","full_parse_fallback",""
"10998","1938 Tiberias massacre","battle_8057307","needs_review","5","1","3","1","missing_field","latitude|longitude|battle_type","categories","1938 Tiberias massacre","8057307","wikitext_batch",""
