row_number,commander_id,name_primary,wikipedia_page,status,blocker_count,blockers
219,cmd_32980b1e18a8,Abdirahman Hassan Hussein,https://en.wikipedia.org/wiki/Abdirahman_Hassan_Hussein,ok,0,
220,cmd_2a41f8fd9a77,Abdirahman Ibrahim Ma'ow,https://en.wikipedia.org/wiki/Abdirahman_Ibrahim_Ma%27ow,ok,0,
221,cmd_f84f0878d5ad,Abdirahman Janaqow,https://en.wikipedia.org/wiki/Abdirahman_Janaqow,ok,0,
222,cmd_f3b2eec6aab6,Abdirahman Mahdi,https://en.wikipedia.org/wiki/Abdirahman_Mahdi,ok,0,
223,cmd_b2608ccdd209,Abdirahman Mohamed Abdullahi,https://en.wikipedia.org/wiki/Abdirahman_Mohamed_Abdullahi,ok,0,
224,cmd_7c76b29a7230,Abdirisak Afgadud,https://en.wikipedia.org/wiki/Abdirisak_Afgadud,ok,0,
225,cmd_32b3bfa281a8,Abdirisak Asari,https://en.wikipedia.org/wiki/Abdirisak_Asari,ok,0,
226,cmd_41e8aeff2c5b,Abdirisak Mohamed Qeyloy,https://en.wikipedia.org/wiki/Abdirisak_Mohamed_Qeyloy,ok,0,
227,cmd_cf0a6ac7a8ad,Abdiweli Gaas,https://en.wikipedia.org/wiki/Abdiweli_Gaas,ok,0,
228,cmd_47f40517e50f,Abdo al-Tallawi,https://en.wikipedia.org/wiki/Abdo_al-Tallawi,ok,0,
229,cmd_18a69a84770c,Abdolhamid Rigi,https://en.wikipedia.org/wiki/Abdolhamid_Rigi,ok,0,
230,cmd_70cd5653d5eb,Abdollah Araqi,https://en.wikipedia.org/wiki/Abdollah_Araqi,ok,0,
231,cmd_ffed9cbe17d4,Abdollah Soureshi,,ok,0,
232,cmd_1bb8d714ceee,Abdolmalek Rigi,https://en.wikipedia.org/wiki/Abdolmalek_Rigi,ok,0,
233,cmd_8d7c9b5647bc,Abdolrahim Mousavi,https://en.wikipedia.org/wiki/Abdolrahim_Mousavi,ok,0,
234,cmd_2985152e74e2,Abdolreza Rahmani Fazli,https://en.wikipedia.org/wiki/Abdolreza_Rahmani_Fazli,ok,0,
235,cmd_b5e137c0cc67,Abdolvahed Mousavi Lari,https://en.wikipedia.org/wiki/Abdolvahed_Mousavi_Lari,ok,0,
236,cmd_28902a56a531,Abdou Diouf,https://en.wikipedia.org/wiki/Abdou_Diouf,ok,0,
237,cmd_0c2acf8cbe1c,Abdou Sidikou Issa,https://en.wikipedia.org/wiki/Abdou_Sidikou_Issa,ok,0,
238,cmd_c620d13a49ef,Abdoul Mbaye,https://en.wikipedia.org/wiki/Abdoul_Mbaye,ok,0,
239,cmd_3770617c24eb,Abdoulaye Hissène,https://en.wikipedia.org/wiki/Abdoulaye_Hiss%C3%A8ne,ok,0,
240,cmd_2a1651373b7a,Abdoulaye Idrissa Maïga,https://en.wikipedia.org/wiki/Abdoulaye_Idrissa_Ma%C3%AFga,ok,0,
241,cmd_67a2e891f758,Abdoulaye Maïga (officer),https://en.wikipedia.org/wiki/Abdoulaye_Ma%C3%AFga_%28officer%29,ok,0,
242,cmd_6daaa4780808,Abdoulaye Wade,https://en.wikipedia.org/wiki/Abdoulaye_Wade,ok,0,
243,cmd_7ae4539c5cf8,Abdourahamane Tchiani,https://en.wikipedia.org/wiki/Abdourahamane_Tchiani,ok,0,
244,cmd_fd11b1dda294,Abdrabbuh Mansour Hadi,https://en.wikipedia.org/wiki/Abdrabbuh_Mansour_Hadi,ok,0,
245,cmd_d83b010879ae,Abduhalim Nazarzoda,https://en.wikipedia.org/wiki/Abduhalim_Nazarzoda,ok,0,
246,cmd_f1eebc38006d,Abdukerim Abbasov,https://en.wikipedia.org/wiki/Abdukerim_Abbasov,ok,0,
247,cmd_db3e3a0c4ef9,Abdul Abud,,ok,0,
248,cmd_8c890b4b7e85,Abdul Ahad Talib,https://en.wikipedia.org/wiki/Abdul_Ahad_Talib,ok,0,
249,cmd_ed608d31f2dd,Abdul Ali Mazari,https://en.wikipedia.org/wiki/Abdul_Ali_Mazari,ok,0,
250,cmd_ca4934d4650e,Abdul Aziz Abdul Ghani,https://en.wikipedia.org/wiki/Abdul_Aziz_Abdul_Ghani,ok,0,
251,cmd_798cf7978f78,Abdul Aziz al-Hakim,https://en.wikipedia.org/wiki/Abdul_Aziz_al-Hakim,ok,0,
252,cmd_9545e93ff0b9,Abdul Aziz Mirza,https://en.wikipedia.org/wiki/Abdul_Aziz_Mirza,ok,0,
253,cmd_d7d2e271b366,Abdul Baset al-Sarout,https://en.wikipedia.org/wiki/Abdul_Baset_al-Sarout,ok,0,
254,cmd_9ebff44180ce,Abdul Basit al-Nissani,https://en.wikipedia.org/wiki/Abdul_Basit_al-Nissani,ok,0,
255,cmd_6e3e59855cf1,Abdul Beg Arghun,https://en.wikipedia.org/wiki/Abdul_Beg_Arghun,ok,0,
256,cmd_770ed97f07ef,Abdul Bölükbaşı,,ok,0,
257,cmd_77e54e26d7f9,Abdul Fatah Younis,https://en.wikipedia.org/wiki/Abdul_Fatah_Younis,ok,0,
258,cmd_3f73b757c437,Abdul Fattah Ismail,https://en.wikipedia.org/wiki/Abdul_Fattah_Ismail,ok,0,
259,cmd_27a07aa52b6b,Abdul Ghaffar Sahib,https://en.wikipedia.org/wiki/Abdul_Ghaffar_Sahib,ok,0,
260,cmd_6398673adfde,Abdul Ghafour (Taliban commander),https://en.wikipedia.org/wiki/Abdul_Ghafour_%28Taliban_commander%29,ok,0,
261,cmd_851415a43d29,Abdul Ghani,,ok,0,
262,cmd_26b3668ec824,Abdul Ghani Baradar,https://en.wikipedia.org/wiki/Abdul_Ghani_Baradar,ok,0,
263,cmd_52ce506c80bf,Abdul Ghani Mohammad Salman,https://en.wikipedia.org/wiki/Abdul_Ghani_Mohammad_Salman,ok,0,
264,cmd_14af0055a6b8,Abdul Hakim Abu Hawliyeh,https://en.wikipedia.org/wiki/Abdul_Hakim_Abu_Hawliyeh,ok,0,
265,cmd_d0aafeab0fea,Abdul Hakkul Mubin,,ok,0,
266,cmd_96610422d18e,Abdul Halim of Kedah,https://en.wikipedia.org/wiki/Abdul_Halim_of_Kedah,ok,0,
267,cmd_7d59eebbe0ad,Abdul Hamid Dbeibeh,https://en.wikipedia.org/wiki/Abdul_Hamid_Dbeibeh,ok,0,
268,cmd_80292d7180b0,Abdul Hamid I,https://en.wikipedia.org/wiki/Abdul_Hamid_I,ok,0,
269,cmd_eb7201c4be51,Abdul Hamid II,https://en.wikipedia.org/wiki/Abdul_Hamid_II,ok,0,
270,cmd_d16f8df88781,Abdul Hamid Khan (general),https://en.wikipedia.org/wiki/Abdul_Hamid_Khan_%28general%29,ok,0,
271,cmd_17b601746b9a,Abdul Hamid Khorasani,https://en.wikipedia.org/wiki/Abdul_Hamid_Khorasani,ok,0,
272,cmd_65412a1f20fd,Abdul Haq al-Turkistani,https://en.wikipedia.org/wiki/Abdul_Haq_al-Turkistani,ok,0,
273,cmd_3b19c20229ba,Abdul Haris Nasution,https://en.wikipedia.org/wiki/Abdul_Haris_Nasution,ok,0,
274,cmd_c1838fc9ba03,Abdul Haseeb Logari,https://en.wikipedia.org/wiki/Abdul_Haseeb_Logari,ok,0,
275,cmd_ed1898f15c1b,Abdul Jabar Qahraman,https://en.wikipedia.org/wiki/Abdul_Jabar_Qahraman,ok,0,
276,cmd_b31e6987a923,Abdul Jabbar al-Oqaidi,https://en.wikipedia.org/wiki/Abdul_Jabbar_al-Oqaidi,ok,0,
277,cmd_06e214ace8a8,Abdul Jalil I of Johor,https://en.wikipedia.org/wiki/Abdul_Jalil_I_of_Johor,ok,0,
278,cmd_dbe6cb149cd8,Abdul Jalil Shah III of Johor,https://en.wikipedia.org/wiki/Abdul_Jalil_Shah_III_of_Johor,ok,0,
279,cmd_647c48380fd6,Abdul Jashari,https://en.wikipedia.org/wiki/Abdul_Jashari,ok,0,
280,cmd_98ada46afceb,Abdul Kahar Muzakkar,https://en.wikipedia.org/wiki/Abdul_Kahar_Muzakkar,ok,0,
281,cmd_b8064f76db46,Abdul Kaium,https://en.wikipedia.org/wiki/Abdul_Kaium,ok,0,
282,cmd_e1a7daf16615,Abdul Karim al-Nahlawi,https://en.wikipedia.org/wiki/Abdul_Karim_al-Nahlawi,ok,0,
283,cmd_2f6cc110ac4a,Abdul Karim Barahavi,https://en.wikipedia.org/wiki/Abdul_Karim_Barahavi,ok,0,
284,cmd_331a869a9056,Abdul Karim Mahmoud Ibrahim,https://en.wikipedia.org/wiki/Abdul_Karim_Mahmoud_Ibrahim,ok,0,
285,cmd_f27c448cea91,Abdul Karim Mustaghni,https://en.wikipedia.org/wiki/Abdul_Karim_Mustaghni,ok,0,
286,cmd_4f3e7d0ad475,Abdul Kerim Pasha,https://en.wikipedia.org/wiki/Abdul_Kerim_Pasha,ok,0,
287,cmd_e60842d0d061,Abdul Khaliq Al Houthi,https://en.wikipedia.org/wiki/Abdul_Khaliq_Al_Houthi,ok,0,
288,cmd_9e15a8ae960d,Abdul Khallik,https://en.wikipedia.org/wiki/Abdul_Khallik,ok,0,
289,cmd_6d680bd95ea3,Abdul Latif Nasir,https://en.wikipedia.org/wiki/Abdul_Latif_Nasir,ok,0,
290,cmd_1b11f1ed1653,Abdul Majid Essa,,ok,0,
291,cmd_d8563ea5af40,Abdul Malik,,ok,0,
292,cmd_838bb26c807c,Abdul Manan Niazi,https://en.wikipedia.org/wiki/Abdul_Manan_Niazi,ok,0,
293,cmd_269125082f0e,Abdul Mannan Siddique,https://en.wikipedia.org/wiki/Abdul_Mannan_Siddique,ok,0,
294,cmd_a1644cea3e48,Abdul Matin Chowdhury (politician),https://en.wikipedia.org/wiki/Abdul_Matin_Chowdhury_%28politician%29,ok,0,
295,cmd_527d48df1414,Abdul Meniem Al-Toras,https://en.wikipedia.org/wiki/Abdul_Meniem_Al-Toras,ok,0,
296,cmd_42fced694f0d,Abdul Motaleb Malik,https://en.wikipedia.org/wiki/Abdul_Motaleb_Malik,ok,0,
297,cmd_7dfcff5c50d4,Abdul Munim Riad,https://en.wikipedia.org/wiki/Abdul_Munim_Riad,ok,0,
298,cmd_498b2efef668,Abdul Munim Wassel,https://en.wikipedia.org/wiki/Abdul_Munim_Wassel,ok,0,
299,cmd_42bc24d8f688,Abdul Nabi Bangulzai,https://en.wikipedia.org/wiki/Abdul_Nabi_Bangulzai,ok,0,
300,cmd_da668d83c770,Abdul Nasser al-Junaidi,,ok,0,
301,cmd_f81f55773202,Abdul Nasser Qardash,https://en.wikipedia.org/wiki/Abdul_Nasser_Qardash,ok,0,
302,cmd_192e60e97535,Abdul Niyaz,https://en.wikipedia.org/wiki/Abdul_Niyaz,ok,0,
303,cmd_60a6a54df4e1,Abdul Qader al-Najdi,https://en.wikipedia.org/wiki/Abdul_Qader_al-Najdi,ok,0,
304,cmd_af4f354e4c6a,Abdul Qader Saleh,https://en.wikipedia.org/wiki/Abdul_Qader_Saleh,ok,0,
305,cmd_8b8b1c614a47,Abdul Qadir (Afghan communist),https://en.wikipedia.org/wiki/Abdul_Qadir_%28Afghan_communist%29,ok,0,
306,cmd_b010321d18f5,Abdul Qadir al-Homsi,https://en.wikipedia.org/wiki/Abdul_Qadir_al-Homsi,ok,0,
307,cmd_d0818098443a,Abdul Qadir al-Husayni,https://en.wikipedia.org/wiki/Abdul_Qadir_al-Husayni,ok,0,
308,cmd_77110e02b95b,Abdul Qadir Bajamal,https://en.wikipedia.org/wiki/Abdul_Qadir_Bajamal,ok,0,
309,cmd_b290be2e8c6b,Abdul Qadir Mumin,https://en.wikipedia.org/wiki/Abdul_Qadir_Mumin,ok,0,
310,cmd_6412cad02efd,Abdul Qassim,https://en.wikipedia.org/wiki/Abdul_Qassim,ok,0,
311,cmd_49139d595d5e,Abdul Qayyum Zakir,https://en.wikipedia.org/wiki/Abdul_Qayyum_Zakir,ok,0,
312,cmd_727caed2bea8,Abdul Quddus Bizenjo,https://en.wikipedia.org/wiki/Abdul_Quddus_Bizenjo,ok,0,
313,cmd_0edcce9d1ace,Abdul Rahim Dagalo,https://en.wikipedia.org/wiki/Abdul_Rahim_Dagalo,ok,0,
314,cmd_3bc91e293cda,Abdul Rahim Muslim Dost,https://en.wikipedia.org/wiki/Abdul_Rahim_Muslim_Dost,ok,0,
315,cmd_d7ffb9cd801d,Abdul Rahman al-Eryani,https://en.wikipedia.org/wiki/Abdul_Rahman_al-Eryani,ok,0,
316,cmd_d09837961418,Abdul Rahman Arif,https://en.wikipedia.org/wiki/Abdul_Rahman_Arif,ok,0,
317,cmd_892a3fffef69,Abdul Rahman Ghaleb,https://en.wikipedia.org/wiki/Abdul_Rahman_Ghaleb,ok,0,
318,cmd_b777c50ef9b0,Abdul Rahman Ghassemlou,https://en.wikipedia.org/wiki/Abdul_Rahman_Ghassemlou,ok,0,
319,cmd_04020d431f55,Abdul Rahman Haji Ahmadi,https://en.wikipedia.org/wiki/Abdul_Rahman_Haji_Ahmadi,ok,0,
320,cmd_91cc0b01b770,Abdul Rahman Hassan Azzam,https://en.wikipedia.org/wiki/Abdul_Rahman_Hassan_Azzam,ok,0,
321,cmd_52598c833898,Abdul Rahman Jumma,https://en.wikipedia.org/wiki/Abdul_Rahman_Jumma,ok,0,
322,cmd_0e943a7211c4,Abdul Rahman Orfalli,https://en.wikipedia.org/wiki/Abdul_Rahman_Orfalli,ok,0,
323,cmd_c7f021aecb43,Abdul Rahman Ya'kub,https://en.wikipedia.org/wiki/Abdul_Rahman_Ya%27kub,ok,0,
324,cmd_382dc27670e3,Abdul Raouf Kara,,ok,0,
325,cmd_d2d8763dbf52,Abdul Rashid Dostum,https://en.wikipedia.org/wiki/Abdul_Rashid_Dostum,ok,0,
326,cmd_207511eaab4c,Abdul Rauf Aliza,https://en.wikipedia.org/wiki/Abdul_Rauf_Aliza,ok,0,
327,cmd_c88bd684a29d,Abdul Rauf Azhar,https://en.wikipedia.org/wiki/Abdul_Rauf_Azhar,ok,0,
328,cmd_eba6de734a70,Abdul Razak Hussein,https://en.wikipedia.org/wiki/Abdul_Razak_Hussein,ok,0,
329,cmd_df7552876d5d,Abdul Razak Mohd Yusof,https://en.wikipedia.org/wiki/Abdul_Razak_Mohd_Yusof,ok,0,
330,cmd_d861b17dda4c,Abdul Razzaq Tlass,https://en.wikipedia.org/wiki/Abdul_Razzaq_Tlass,ok,0,
331,cmd_2de4a80dde30,Abdul Salam Arif,https://en.wikipedia.org/wiki/Abdul_Salam_Arif,ok,0,
332,cmd_17fde5bf0a7a,Abdul Salam Baryali,https://en.wikipedia.org/wiki/Abdul_Salam_Baryali,ok,0,
333,cmd_7f0894959146,Abdul Sattar Abu Risha,https://en.wikipedia.org/wiki/Abdul_Sattar_Abu_Risha,ok,0,
334,cmd_2df7f998c8ac,Abdul Sattar Mirzakwal,https://en.wikipedia.org/wiki/Abdul_Sattar_Mirzakwal,ok,0,
335,cmd_87fa7d660642,Abdul Shakoor al-Turkistani,https://en.wikipedia.org/wiki/Abdul_Shakoor_al-Turkistani,ok,0,
336,cmd_0c599b62e054,Abdul Subhan Khan,https://en.wikipedia.org/wiki/Abdul_Subhan_Khan,ok,0,
337,cmd_f2c176d64562,Abdul Taib Mahmud,https://en.wikipedia.org/wiki/Abdul_Taib_Mahmud,ok,0,
338,cmd_04488aa7c45b,Abdul Wadud (general),https://en.wikipedia.org/wiki/Abdul_Wadud_%28general%29,ok,0,
339,cmd_d237239fd8be,Abdul Waheed Kakar,https://en.wikipedia.org/wiki/Abdul_Waheed_Kakar,ok,0,
340,cmd_70b224d858de,Abdul Wahid al-Nur,https://en.wikipedia.org/wiki/Abdul_Wahid_al-Nur,ok,0,
341,cmd_b9813d300948,Abdul Wali Kakar,https://en.wikipedia.org/wiki/Abdul_Wali_Kakar,ok,0,
342,cmd_7d838a066777,Abdul'aziz Abubakar Yari,https://en.wikipedia.org/wiki/Abdul%27aziz_Abubakar_Yari,ok,0,
343,cmd_5c5ee7f2b092,Abdul-Amir al-Shammari,https://en.wikipedia.org/wiki/Abdul-Amir_al-Shammari,ok,0,
344,cmd_cfcc12575b2e,Abdul-Amir Yarallah,https://en.wikipedia.org/wiki/Abdul-Amir_Yarallah,ok,0,
345,cmd_01a984e242f1,Abdul-Aswad,,ok,0,
346,cmd_ee0bba398227,Abdul-Aziz Shennib,https://en.wikipedia.org/wiki/Abdul-Aziz_Shennib,ok,0,
347,cmd_634c21211475,Abdul-Ghani al-Asadi,https://en.wikipedia.org/wiki/Abdul-Ghani_al-Asadi,ok,0,
348,cmd_916ecad794f1,Abdul-Hafez al-Saqqaf,https://en.wikipedia.org/wiki/Abdul-Hafez_al-Saqqaf,ok,0,
349,cmd_b8b5cb4006a6,Abdul-Halim Sadulayev,https://en.wikipedia.org/wiki/Abdul-Halim_Sadulayev,ok,0,
350,cmd_6cad09720a1f,Abdul-Karim al-Houthi,https://en.wikipedia.org/wiki/Abdul-Karim_al-Houthi,ok,0,
351,cmd_6c3147e09e05,Abdul-Karim Qasim,https://en.wikipedia.org/wiki/Abdul-Karim_Qasim,ok,0,
352,cmd_1596cf1f13f4,Abdul-Malik al-Houthi,https://en.wikipedia.org/wiki/Abdul-Malik_al-Houthi,ok,0,
353,cmd_d90e27139867,Abdul-Rahman al-Bazzaz,https://en.wikipedia.org/wiki/Abdul-Rahman_al-Bazzaz,ok,0,
354,cmd_0ee765a6df21,Abdul-Rezak Pasha,,ok,0,
355,cmd_802d3bf79432,Abdul-Wahab al-Saadi,https://en.wikipedia.org/wiki/Abdul-Wahab_al-Saadi,ok,0,
356,cmd_db2dc616f76a,Abdul-Wahid Shannan ar-Ribat,https://en.wikipedia.org/wiki/Abdul-Wahid_Shannan_ar-Ribat,ok,0,
357,cmd_488b45e077a4,Abdulah Kaukčija,https://en.wikipedia.org/wiki/Abdulah_Kauk%C4%8Dija,ok,0,
358,cmd_400a71fd5ec7,Abdulahi Mohamed Sa'adi,https://en.wikipedia.org/wiki/Abdulahi_Mohamed_Sa%27adi,ok,0,
359,cmd_b788610abbbc,Abdulaziz,https://en.wikipedia.org/wiki/Abdulaziz,ok,0,
360,cmd_8766161523a0,Abdulaziz bin Muhammad Al Saud,https://en.wikipedia.org/wiki/Abdulaziz_bin_Muhammad_Al_Saud,ok,0,
361,cmd_b1923b6d8639,Abdulaziz bin Mutaib Al Rashid,https://en.wikipedia.org/wiki/Abdulaziz_bin_Mutaib_Al_Rashid,ok,0,
362,cmd_593c62d97a2c,Abdulaziz bin Saud Al Saud,https://en.wikipedia.org/wiki/Abdulaziz_bin_Saud_Al_Saud,ok,0,
363,cmd_7d392fb9c78c,Abdulkadir Ali Omar,https://en.wikipedia.org/wiki/Abdulkadir_Ali_Omar,ok,0,
364,cmd_156d177bf671,"Abdulkadir Hamsa ""Qatatow""",https://en.wikipedia.org/wiki/Abdulkadir_Hamsa_%22Qatatow%22,ok,0,
365,cmd_bc8a2b244cc8,Abdulkadir Ubeydullah,https://en.wikipedia.org/wiki/Abdulkadir_Ubeydullah,ok,0,
366,cmd_80f29b093ca3,Abdulkhai Arifov,https://en.wikipedia.org/wiki/Abdulkhai_Arifov,ok,0,
367,cmd_4529bbcad8ea,Abdulla ibn Iyad,,ok,0,
368,cmd_d1db85e0bf31,Abdulla Kurd,https://en.wikipedia.org/wiki/Abdulla_Kurd,ok,0,
369,cmd_cf3de7ac8759,Abdulla Mohtadi,https://en.wikipedia.org/wiki/Abdulla_Mohtadi,ok,0,
370,cmd_508d77574649,Abdullah Abdullah,https://en.wikipedia.org/wiki/Abdullah_Abdullah,ok,0,
371,cmd_b0bbe4595092,Abdullah Abu Azzam al-Iraqi,https://en.wikipedia.org/wiki/Abdullah_Abu_Azzam_al-Iraqi,ok,0,
372,cmd_d878ad1d44ed,Abdullah al Mohsin Chowdhury,https://en.wikipedia.org/wiki/Abdullah_al_Mohsin_Chowdhury,ok,0,
373,cmd_e0f36bd10005,Abdullah al-Janabi,https://en.wikipedia.org/wiki/Abdullah_al-Janabi,ok,0,
374,cmd_dd1841dd4704,Abdullah al-Muhaysini,https://en.wikipedia.org/wiki/Abdullah_al-Muhaysini,ok,0,
375,cmd_e3c55dec2108,Abdullah al-Qa'ud,https://en.wikipedia.org/wiki/Abdullah_al-Qa%27ud,ok,0,
376,cmd_9aa22dab799c,Abdullah al-Ruzami,https://en.wikipedia.org/wiki/Abdullah_al-Ruzami,ok,0,
377,cmd_2ece20805a2f,Abdullah Al-Salim Al-Sabah,https://en.wikipedia.org/wiki/Abdullah_Al-Salim_Al-Sabah,ok,0,
378,cmd_74a73d456a63,Abdullah al-Sallal,https://en.wikipedia.org/wiki/Abdullah_al-Sallal,ok,0,
379,cmd_ce4b79d0e8cf,Abdullah al-Tasnim,https://en.wikipedia.org/wiki/Abdullah_al-Tasnim,ok,0,
380,cmd_91b34da93db3,Abdullah al-Theni,https://en.wikipedia.org/wiki/Abdullah_al-Theni,ok,0,
381,cmd_cab4100c0be5,Abdullah Atay,https://en.wikipedia.org/wiki/Abdullah_Atay,ok,0,
382,cmd_de6067972e8b,Abdullah Barutçu,https://en.wikipedia.org/wiki/Abdullah_Barut%C3%A7u,ok,0,
383,cmd_d270beea8323,Abdullah bin Ahmad Al Khalifa,https://en.wikipedia.org/wiki/Abdullah_bin_Ahmad_Al_Khalifa,ok,0,
384,cmd_6d3d33888ef9,Abdullah bin Hassan (Yemeni prince),https://en.wikipedia.org/wiki/Abdullah_bin_Hassan_%28Yemeni_prince%29,ok,0,
385,cmd_29e7895d9f80,Abdullah bin Jassim Al Thani,https://en.wikipedia.org/wiki/Abdullah_bin_Jassim_Al_Thani,ok,0,
386,cmd_48efca3d2464,Abdullah bin Muhammad Al Saud,https://en.wikipedia.org/wiki/Abdullah_bin_Muhammad_Al_Saud,ok,0,
387,cmd_a35f8041222e,Abdullah bin Saud Al Saud,https://en.wikipedia.org/wiki/Abdullah_bin_Saud_Al_Saud,ok,0,
388,cmd_5c4e90f22166,Abdullah Bughra,https://en.wikipedia.org/wiki/Abdullah_Bughra,ok,0,
389,cmd_ace19ef94bd3,Abdullah CD,https://en.wikipedia.org/wiki/Abdullah_CD,ok,0,
390,cmd_52fbc1f96f81,Abdullah Gül,https://en.wikipedia.org/wiki/Abdullah_G%C3%BCl,ok,0,
391,cmd_09ac446cedb0,Abdullah Hussain Haroon,https://en.wikipedia.org/wiki/Abdullah_Hussain_Haroon,ok,0,
392,cmd_2a4db82a3438,Abdullah I Al-Sabah,https://en.wikipedia.org/wiki/Abdullah_I_Al-Sabah,ok,0,
393,cmd_5ec93f0ae856,Abdullah I of Jordan,https://en.wikipedia.org/wiki/Abdullah_I_of_Jordan,ok,0,
394,cmd_e2a8b1e51841,Abdullah II Al-Sabah,https://en.wikipedia.org/wiki/Abdullah_II_Al-Sabah,ok,0,
395,cmd_229480d30e7b,Abdullah II of Jordan,https://en.wikipedia.org/wiki/Abdullah_II_of_Jordan,ok,0,
396,cmd_8eec8ba2e127,Abdullah Khan Ahmadzai,https://en.wikipedia.org/wiki/Abdullah_Khan_Ahmadzai,ok,0,
397,cmd_5f752443a6a4,Abdullah Khan Barha,https://en.wikipedia.org/wiki/Abdullah_Khan_Barha,ok,0,
398,cmd_3ab6ef71ef8c,Abdullah Khan II,https://en.wikipedia.org/wiki/Abdullah_Khan_II,ok,0,
399,cmd_2e8beb80bd24,Abdullah Khan of Rohilkhand,https://en.wikipedia.org/wiki/Abdullah_Khan_of_Rohilkhand,ok,0,
400,cmd_41c695899054,Abdullah Khan Uzbak,https://en.wikipedia.org/wiki/Abdullah_Khan_Uzbak,ok,0,
401,cmd_5d02b723e7f9,Abdullah Krašnica,https://en.wikipedia.org/wiki/Abdullah_Kra%C5%A1nica,ok,0,
402,cmd_827d5a6ece48,Abdullah Luthufi,,ok,0,
403,cmd_653f4978523a,Abdullah Ma'ayat Shah of Johor,https://en.wikipedia.org/wiki/Abdullah_Ma%27ayat_Shah_of_Johor,ok,0,
404,cmd_e2f0e232da21,Abdullah Mansour,https://en.wikipedia.org/wiki/Abdullah_Mansour,ok,0,
405,cmd_270e869ba2c7,Abdullah Maute,https://en.wikipedia.org/wiki/Abdullah_Maute,ok,0,
406,cmd_ab01f6483931,Abdullah Mehsud,https://en.wikipedia.org/wiki/Abdullah_Mehsud,ok,0,
407,cmd_194c475f6580,Abdullah Mohamed Fadil,https://en.wikipedia.org/wiki/Abdullah_Mohamed_Fadil,ok,0,
408,cmd_9c615728ba05,Abdullah Muhammad Shah II of Perak,https://en.wikipedia.org/wiki/Abdullah_Muhammad_Shah_II_of_Perak,ok,0,
409,cmd_d1add2aeebab,Abdullah of Saudi Arabia,https://en.wikipedia.org/wiki/Abdullah_of_Saudi_Arabia,ok,0,
410,cmd_467686146d43,Abdullah Pasha,,ok,0,
411,cmd_0a3a736b395b,Abdullah Pasha al-Azm,https://en.wikipedia.org/wiki/Abdullah_Pasha_al-Azm,ok,0,
412,cmd_b2b62d29c6b7,Abdullah Pashë Dreni,https://en.wikipedia.org/wiki/Abdullah_Pash%C3%AB_Dreni,ok,0,
413,cmd_90a49dc70264,Abdullah Senussi,https://en.wikipedia.org/wiki/Abdullah_Senussi,ok,0,
414,cmd_2bc590776ed0,Abdullah Sungkar,https://en.wikipedia.org/wiki/Abdullah_Sungkar,ok,0,
415,cmd_536ce58505ed,Abdullah Tal,https://en.wikipedia.org/wiki/Abdullah_Tal,ok,0,
416,cmd_581e3964ebd2,Abdullah Yusuf Azzam,https://en.wikipedia.org/wiki/Abdullah_Yusuf_Azzam,ok,0,
417,cmd_293df91b73b6,Abdullah Öcalan,https://en.wikipedia.org/wiki/Abdullah_%C3%96calan,ok,0,
418,cmd_4f18d0786387,Abdullahi Afrah,https://en.wikipedia.org/wiki/Abdullahi_Afrah,ok,0,
419,cmd_1eef3947a303,Abdullahi Ahmed Irro,https://en.wikipedia.org/wiki/Abdullahi_Ahmed_Irro,ok,0,
420,cmd_ce07b92babd3,Abdullahi dan Fodio,https://en.wikipedia.org/wiki/Abdullahi_dan_Fodio,ok,0,
421,cmd_f48e964266bd,Abdullahi Hassan Mahmoud,https://en.wikipedia.org/wiki/Abdullahi_Hassan_Mahmoud,ok,0,
422,cmd_a6cc3dd80abf,Abdullahi Hiiraan,https://en.wikipedia.org/wiki/Abdullahi_Hiiraan,ok,0,
423,cmd_f18376012638,Abdullahi Umar Ganduje,https://en.wikipedia.org/wiki/Abdullahi_Umar_Ganduje,ok,0,
424,cmd_920b34dd8b70,Abdullahi Yusuf Ahmed,https://en.wikipedia.org/wiki/Abdullahi_Yusuf_Ahmed,ok,0,
425,cmd_a6219bc9c909,Abdullatif Al-Sayed,https://en.wikipedia.org/wiki/Abdullatif_Al-Sayed,ok,0,
426,cmd_e84bcb060693,Abdullatif bin Rashid Al Zayani,https://en.wikipedia.org/wiki/Abdullatif_bin_Rashid_Al_Zayani,ok,0,
427,cmd_cb6029bc212c,Abdullo Rakhimov,https://en.wikipedia.org/wiki/Abdullo_Rakhimov,ok,0,
428,cmd_56c375cf7951,Abdulmajid Tapa Tchermoev,https://en.wikipedia.org/wiki/Abdulmajid_Tapa_Tchermoev,ok,0,
429,cmd_b5015f4f0326,Abdulrab Rasul Sayyaf,https://en.wikipedia.org/wiki/Abdulrab_Rasul_Sayyaf,ok,0,
430,cmd_ba130d7c4e09,Abdulrahman bin Saad al-Shahrani,https://en.wikipedia.org/wiki/Abdulrahman_bin_Saad_al-Shahrani,ok,0,
431,cmd_726005b54ddf,Abdulrahman Dambazau,https://en.wikipedia.org/wiki/Abdulrahman_Dambazau,ok,0,
432,cmd_de010b701f73,Abdulrauf Kara,https://en.wikipedia.org/wiki/Abdulrauf_Kara,ok,0,
433,cmd_0fc92a72099d,Abdulrazek al-Nadoori,https://en.wikipedia.org/wiki/Abdulrazek_al-Nadoori,ok,0,
