analytic_commander_id,display_name,page_type,raw_score_contribution,weighted_score_contribution,absolute_weighted_score_contribution,weighted_presence,known_outcome_rows,engagement_rows,unknown_outcome_rows,total_absolute_weighted_score_contribution,share_of_total_score
acmd_018decae9e27,Daryl Caudle,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_019022afe460,Peranius the Iberian,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_0190f8d6e780,French First Republic Joseph Hédouville,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_01925ef29584,Alejandro Toledo,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_0196adff2864,Henry Pulleine,battle_article,-0.46188,-0.46188,0.46188,1.0,1,1,0,0.5504238400000001,0.839135
acmd_0196adff2864,Henry Pulleine,war_conflict_article,0.252982,0.088544,0.088544,0.35,1,1,0,0.5504238400000001,0.160865
acmd_019a07730b90,Amable Henri Delaage,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_019ac4e75141,Suleiman Baltoghlu,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_019b9c7bae0f,"Maximilian III, Archduke of Austria",battle_article,-2.165686,-2.165686,2.165686,3.0,3,3,0,2.3636755600000003,0.916236
acmd_019b9c7bae0f,"Maximilian III, Archduke of Austria",war_conflict_article,-0.565686,-0.19799,0.19799,0.35,1,1,0,2.3636755600000003,0.083764
acmd_019ca1a063ae,Zvonimir Červenko,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_019ca1a063ae,Zvonimir Červenko,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_01a17432d6e7,Cpt. Carlos Rodríguez Medina,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_01a1b22d9775,Adam Mohuczy,battle_article,-0.46188,-0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_01a27cfe9d7f,Nikolai Baratov,battle_article,0.0,0.0,1.6,2.0,2,2,0,2.24,0.714286
acmd_01a27cfe9d7f,Nikolai Baratov,operation_article,0.8,0.64,0.64,1.6,2,2,0,2.24,0.285714
acmd_01a590744c2f,Ali Padshah,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_01a5a12ce037,Crep Vukoslavić,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_01a6d060fab5,Modestus of Jerusalem,battle_article,0.46188,0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_01a737661aa6,Mikołaj Korff,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_01a984e242f1,Abdul-Aswad,battle_article,-0.46188,-0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_01ac1cf0fd90,Zakaria Zubeidi,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_01acaf734cfa,Rajendrasinhji Jadeja,war_conflict_article,0.0,0.0,0.0,1.05,0,3,3,0.0,0.0
acmd_01b1043a190f,Alfrēds Rubiks,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_01b18c174628,"Philip, Duke of Parma",battle_article,1.027566,1.027566,1.027566,3.0,2,3,1,1.0275656,1.0
acmd_01b18c174628,"Philip, Duke of Parma",war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,1.0275656,0.0
acmd_01b19fa5b0a6,Josephus,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_01b425878d99,Justin Ahomadégbé-Tomêtin,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_01b4420296df,Elias Waya Nyipuoc,battle_article,-0.022361,-0.022361,0.022361,1.0,1,1,0,0.0223607,1.0
acmd_01b5a5ef3ee2,Alauddin Riayat Shah of Pahang,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_01b758fbd9b9,Thomas Cochrane,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_01b87963230a,Catherine Samba-Panza,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_01b87963230a,Catherine Samba-Panza,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_01b96986e99a,Ahmed Ismail Manik Sikka,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_01be36929d14,Alexander Samoylov,battle_article,0.241209,0.241209,0.241209,1.0,1,1,0,0.2412088,1.0
acmd_01bf096dd428,Adergoudounbades,battle_article,0.46188,0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_01bf096dd428,Adergoudounbades,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.46188000000000007,0.0
acmd_01c75bcf0710,Barsa Deva,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_01c814393dbb,Gaspard II de Coligny,battle_article,0.234314,0.234314,1.365686,6.0,2,6,4,1.3656856,1.0
acmd_01c8a8d07f82,Wilhelm von Tegetthoff,battle_article,0.8,0.8,0.8,2.0,1,2,1,0.8,1.0
acmd_01c8a8d07f82,Wilhelm von Tegetthoff,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.8,0.0
acmd_01cc826cf184,Baciro Djá,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_01ce35aaac4b,Simon Forgách,battle_article,-0.965686,-0.965686,0.965686,3.0,2,3,1,0.9656856,1.0
acmd_01d412aee8c0,Keith of Ackergill,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_01d50e727cca,Royal E. Ingersoll,battle_article,0.252982,0.252982,0.252982,1.0,1,1,0,0.2529824,1.0
acmd_01d57209133e,Gregorio José Ramírez,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_01d91f8851e7,Moin-ul-Mulk,battle_article,0.326598,0.326598,0.326598,2.0,1,2,1,0.3265984,1.0
acmd_01dc5b05809e,Doveton Sturdee,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_01e4eeeec4cc,William Walker,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8989948400000001,0.889883
acmd_01e4eeeec4cc,William Walker,war_conflict_article,-0.282842,-0.098995,0.098995,0.35,1,1,0,0.8989948400000001,0.110117
acmd_01e641cc618e,Electorate of Cologne Landsberg,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_01e8789a446e,Jorge Serrano Elías,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_01e97cd23e7c,George P. Harrison Jr.,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_01ebc47fe6c8,Gaspard de Saulx,battle_article,0.0,0.0,0.0,2.0,0,2,2,0.0,0.0
acmd_01f0bb45869e,William E. Jones,battle_article,0.0,0.0,0.0,4.0,0,4,4,0.0,0.0
acmd_01f365468904,Giuseppe Delfino,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_01f437bd3e50,David XI,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_01f6b433e69d,Harry Wickwire Foster,operation_article,0.565686,0.452548,0.452548,0.8,1,1,0,0.45254848000000003,1.0
acmd_01fa8e28935b,Guaimar II of Salerno,battle_article,0.302371,0.302371,0.302371,1.0,1,1,0,0.30237120000000006,1.0
acmd_01fc19ca9695,Boris Shaposhnikov,battle_article,0.188562,0.188562,0.188562,1.0,1,1,0,0.1885616,1.0
acmd_01ffec0bee0d,President of Gabon,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_0200094e9943,Ramón Villeda Morales,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_020a1923357e,Christopher Codrington,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_020aa4b605db,Hubert Lynes,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_020b61b6101a,John Rymer-Jones,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_020cb3da0df3,Ottavio Briccola,battle_article,0.4,0.4,0.4,1.0,1,1,0,0.4,1.0
acmd_020d54c38ab5,Héctor Huerta Ríos,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_020f669be4b0,Bakht Khan,battle_article,-0.4,-0.4,0.4,1.0,1,1,0,0.51430944,0.777742
acmd_020f669be4b0,Bakht Khan,war_conflict_article,-0.326598,-0.114309,0.114309,0.35,1,1,0,0.51430944,0.222258
acmd_021201794299,Bhima,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_0212161a5b4f,Henry of Flanders,battle_article,0.565686,0.565686,2.165686,4.0,3,4,1,2.1656855999999998,1.0
acmd_02175d4419c0,Marco Antonio Bragadin,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_0217b2aa5ce9,Hachiro Tagami,battle_article,-1.6,-1.6,1.6,2.0,2,2,0,1.6,1.0
acmd_02188338c601,Maeba Yoshitsugu,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_021da8e82cf1,Keʻeaumoku Pāpaʻiahiahi,battle_article,0.46188,0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_021f09b7617c,Jakšić family,battle_article,0.326598,0.326598,0.326598,1.0,1,1,0,0.3265984,1.0
acmd_021f16b318aa,Mikhail Fedorovich von Schultz,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_021fcaeb00e7,Ambrogio Spinola,battle_article,2.86188,2.86188,5.124622,8.0,8,8,0,5.1246224,1.0
acmd_021fcaeb00e7,Ambrogio Spinola,war_conflict_article,0.0,0.0,0.0,1.05,0,3,3,5.1246224,0.0
acmd_02206aa1fa4d,Islamic State Abu Jarrah al-Shami,operation_article,-0.4,-0.32,0.32,0.8,1,1,0,0.32000000000000006,1.0
acmd_02256d361656,Adm.,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_022571ddaee4,Jean-Baptiste Ouédraogo,battle_article,0.0,0.0,0.0,3.0,0,3,3,0.0,0.0
acmd_0226d968ed9e,Malik Nayak,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_0228da2f0ff1,Wenzel Joseph von Colloredo,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_022a023e1423,Jean Castex,operation_article,0.0,0.0,0.0,1.6,0,2,2,0.0,0.0
acmd_022a023e1423,Jean Castex,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_022a1aea4402,Jal Cursetji,war_conflict_article,0.0,0.0,0.0,1.05,0,3,3,0.0,0.0
acmd_022b6dae8255,Ismail Haniyeh,battle_article,1.027566,1.027566,1.027566,2.0,2,2,0,1.0275656,1.0
acmd_022b6dae8255,Ismail Haniyeh,operation_article,0.0,0.0,0.0,0.8,0,1,1,1.0275656,0.0
acmd_022b6dae8255,Ismail Haniyeh,war_conflict_article,0.0,0.0,0.0,1.05,0,3,3,1.0275656,0.0
acmd_022bef3c814a,Camilo Alonso Vega,operation_article,0.282842,0.226274,0.226274,0.8,1,1,0,0.22627392000000002,1.0
acmd_022c63625bca,Hosokawa Fujitaka,battle_article,0.4,0.4,0.4,3.0,1,3,2,0.4,1.0
acmd_022f023c55aa,Mario Arillo,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_022f9d747322,Hans-Georg von Friedeburg,battle_article,-0.23094,-0.23094,0.23094,1.0,1,1,0,0.23094000000000003,1.0
acmd_02305eedf683,Viscount Aboyne,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_02316654fb00,Keir Starmer,operation_article,0.0,0.0,0.0,3.2,0,4,4,0.0,0.0
acmd_02316654fb00,Keir Starmer,war_conflict_article,0.0,0.0,0.0,0.7,0,2,2,0.0,0.0
acmd_0234701b16a4,Esek Hopkins,battle_article,-0.234314,-0.234314,1.365686,2.0,2,2,0,1.3656856,1.0
acmd_023a869a8f51,British Empire John Shea,battle_article,-0.4,-0.4,0.4,1.0,1,1,0,0.4,1.0
acmd_023c270f2a4f,Hwaga Ata,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_024094c310b9,Evgen Gvaladze,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_0242dc2cef85,Bogislaw VIII,war_conflict_article,0.282842,0.098995,0.098995,0.35,1,1,0,0.09899483999999999,1.0
acmd_0243e56c49db,Michał Jan Pac,battle_article,-0.357771,-0.357771,0.357771,1.0,1,1,0,0.3577712,1.0
acmd_024642f3d3cb,Peng Daxun,battle_article,0.0,0.0,0.0,2.0,0,2,2,0.0,0.0
acmd_024642f3d3cb,Peng Daxun,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_024782a609e4,Amédée Emmanuel François Laharpe,battle_article,0.86188,0.86188,0.86188,2.0,2,2,0,0.8618800000000001,1.0
acmd_0249fc0e0dce,Noel Carey,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_024eac865935,Jayakatwang,war_conflict_article,0.565686,0.19799,0.19799,0.35,1,1,0,0.19798996,1.0
acmd_024fb628de75,Meidias,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_025059c7cf29,Chief Blackbird,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_025093dec08b,Jugurtha,battle_article,1.931371,1.931371,3.062742,5.0,5,5,0,3.3750418000000004,0.907468
acmd_025093dec08b,Jugurtha,war_conflict_article,-0.239087,-0.083681,0.312299,0.7,2,2,0,3.3750418000000004,0.092532
acmd_025539e16662,Arthur Lemisch,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_025a18edb601,Kodama Gentarō,battle_article,0.357771,0.357771,0.357771,1.0,1,1,0,0.4354292,0.821652
acmd_025a18edb601,Kodama Gentarō,war_conflict_article,0.22188,0.077658,0.077658,0.35,1,1,0,0.4354292,0.178348
acmd_025a81435a82,Abdoulaye Idrissa Maïga,operation_article,0.0,0.0,0.0,1.6,0,2,2,0.0,0.0
acmd_025a81435a82,Abdoulaye Idrissa Maïga,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_025b5b465588,Lt. Cmdr. Patrick Toohey,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_025e636b97cb,Sitric Cáech,battle_article,0.0,0.0,0.0,2.0,0,2,2,0.0,0.0
acmd_025eace4da5b,Wu Yi Shek,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_025ec6bf0733,Kingdom of Portugal Rui de Sousa de Carvalho,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_025ee893390f,Mhammed El Khattabi,war_conflict_article,-0.266666,-0.093333,0.093333,0.35,1,1,0,0.09333324,1.0
acmd_025faf8b1d45,Tomás Armuelles,war_conflict_article,0.46188,0.161658,0.161658,0.35,1,1,0,0.16165800000000002,1.0
acmd_02603795f606,"Blas Villate, Count of Valmaseda",battle_article,-1.6,-1.6,1.6,2.0,2,2,0,1.6,1.0
acmd_0263d60ab80c,Robert d'Ufford,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_0264e5cf31dc,Alfonso IV of Aragon,battle_article,0.0,0.0,0.0,2.0,0,2,2,0.0,0.0
acmd_0269bc6d9c18,Józef Cyrankiewicz,war_conflict_article,0.194029,0.06791,0.06791,0.35,1,1,0,0.06791008,1.0
acmd_026a27ada01d,Henry Baker,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_026dc1c2b9c1,Arthur C. Mellette,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_0270419f94c3,TanzaniaAhmed Mazora,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_0270c6cc1c9c,Uzbek min Tutuh,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_027334542ca8,Rustam Asildarov,war_conflict_article,0.0,0.0,0.0,0.7,0,2,2,0.0,0.0
acmd_0275aea41108,Iskender Pasha,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_0277371e7f9b,James Screven,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_0277aef0dc4e,Kuldip Singh Chandpuri,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_027934880e60,Georgi Vazov,battle_article,0.46188,0.46188,0.46188,1.0,1,1,0,0.5092086800000001,0.907054
acmd_027934880e60,Georgi Vazov,war_conflict_article,0.135225,0.047329,0.047329,0.35,1,1,0,0.5092086800000001,0.092946
acmd_027b328add89,John Adams,war_conflict_article,0.0,0.0,0.0,0.7,0,2,2,0.0,0.0
acmd_027c7cdc062f,Juan de Ubilla,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_027d296a8dd3,Burzin Shah,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_027ee38a265b,Triadan Gritti,battle_article,0.357771,0.357771,0.357771,1.0,1,1,0,0.3577712,1.0
acmd_028003993309,Azim-ush-Shan,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_028171702d27,Richard B. Garnett,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_02844d6e5724,John O'Mahony,battle_article,-0.357771,-0.357771,0.357771,1.0,1,1,0,0.3577712,1.0
acmd_0284ca5b8f8f,Ibrahim Njankouo,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_02869f9fcf26,Thomas Müntzer,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_02869f9fcf26,Thomas Müntzer,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_02892b24442d,Dirk van Are,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_0289377b83d8,Hamza ibn Abd al-Muttalib,battle_article,-0.505965,-0.505965,0.505965,2.0,2,2,0,0.5059648,1.0
acmd_0289377b83d8,Hamza ibn Abd al-Muttalib,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.5059648,0.0
acmd_028de3202f0a,Kazys Ladiga,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,1.08,0.740741
acmd_028de3202f0a,Kazys Ladiga,war_conflict_article,-0.8,-0.28,0.28,0.7,1,2,1,1.08,0.259259
acmd_028dfa9c14b8,Tughril ibn Kılıç Arslan II,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_02919b246323,Gaspar Fernández de Bobadilla,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_0292ed7b340f,İbrahim Tali Öngören,war_conflict_article,0.302371,0.10583,0.10583,0.7,1,2,1,0.10582992000000002,1.0
acmd_0298003cb093,Khamis Gaddafi,battle_article,-0.070711,-0.070711,0.070711,5.0,2,5,3,0.0707107,1.0
acmd_029cd318726a,Ghazi Muhammad,battle_article,-1.131371,-1.131371,1.131371,2.0,2,2,0,1.1313712,1.0
acmd_029d8cab3ddc,Denys Prokopenko,battle_article,-0.4,-0.4,0.4,1.0,1,1,0,0.4,1.0
acmd_029f4a76570e,William Henry Parsons,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_029f4ae6425b,Ernest Down,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_02a27222a2d0,Ireland Sir John Jellicoe United Kingdom of Great Britain,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_02a459408d21,Tommaso Caracciolo,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_02a4ab5fdef0,Alejandro Heredia,war_conflict_article,0.0,0.0,0.0,0.7,0,2,2,0.0,0.0
acmd_02a6f35523fb,Janbulat Abd al-Malik,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_02ac47d11bfe,Peter Cosgrove,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_02ae8775524f,Hassan Pasha al-Iskandarani,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_02b229bb1861,Emperor Gong of Song,war_conflict_article,-0.282842,-0.098995,0.098995,0.35,1,1,0,0.09899483999999999,1.0
acmd_02b68fc7a8d7,Robert Lee Bullard,battle_article,1.052982,1.052982,1.052982,2.0,2,2,0,1.31426112,0.801197
acmd_02b68fc7a8d7,Robert Lee Bullard,operation_article,0.326598,0.261279,0.261279,0.8,1,1,0,1.31426112,0.198803
acmd_02b6b1aea7e6,Ottoman Empire Kamil Bey,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_02bd9387b19d,Ladislao Cabrera,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_02bec3607d0f,Donald Balloch MacDonald,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_02c24404796c,Goliath Tabuni,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_02c9133974e1,Arastu Jah,battle_article,-0.46188,-0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_02d61bb8afeb,Yahya ibn al-Hakam,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_02d81794a9f3,Khagan,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_02d8f3ff5b18,Watanabe Kayou,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_02d9e5d2309d,Jaija Bataar,war_conflict_article,0.266666,0.093333,0.093333,0.35,1,1,0,0.09333324,1.0
acmd_02dcced6e05c,Aylmer Hunter-Weston,battle_article,-2.165686,-2.165686,3.765686,5.0,5,5,0,3.7656856000000003,1.0
acmd_02dd2461bade,Crown Prince Shen,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_02dff2105140,"Johann Jakob, Count of Bronckhorst and Anholt",battle_article,0.0,0.0,0.0,2.0,0,2,2,0.0,0.0
acmd_02e9d87620c5,Jacques François Dugommier,battle_article,2.262742,2.262742,2.262742,5.0,4,5,1,2.3435714,0.96551
acmd_02e9d87620c5,Jacques François Dugommier,war_conflict_article,0.23094,0.080829,0.080829,0.35,1,1,0,2.3435714,0.03449
acmd_02ea11f14cce,Étienne Pierre Sylvestre Ricard,battle_article,-0.183533,-0.183533,0.183533,1.0,1,1,0,0.18353280000000002,1.0
acmd_02eb3f44515c,Benjamin C. Christ,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_02ee9ad20b3a,Wei Yan,battle_article,0.0,0.0,0.0,2.0,0,2,2,0.0,0.0
acmd_02ef141ee2ea,Fakhr al-Mulk Ridwan,battle_article,0.0,0.0,0.0,3.0,0,3,3,0.0,0.0
acmd_02f1e4b7a82e,Al-Harith ibn Surayj,battle_article,0.357771,0.357771,0.357771,2.0,1,2,1,0.3577712,1.0
acmd_02f24a357c93,Çandarlızade Ali Pasha,battle_article,-0.207914,-0.207914,0.923457,2.0,2,2,0,0.9234568000000001,1.0
acmd_02f7543c37aa,Mahmoud Ag Aghaly,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_02f778a58b15,Amano Yasukage,battle_article,0.025458,0.025458,0.507875,3.0,2,3,1,0.5078752,1.0
acmd_02f7f57823c2,Christophe Soglo,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_02f8dafa4bca,Michael VIII Palaiologos,battle_article,-0.8,-0.8,0.8,2.0,1,2,1,0.9400000000000001,0.851064
acmd_02f8dafa4bca,Michael VIII Palaiologos,war_conflict_article,0.4,0.14,0.14,0.35,1,1,0,0.9400000000000001,0.148936
acmd_02fbffcfd7f2,Vyacheslav Bitarov,war_conflict_article,0.0,0.0,0.0,0.7,0,2,2,0.0,0.0
acmd_02fd1aa5c3a1,Vitiges,battle_article,-2.165686,-2.165686,2.165686,3.0,3,3,0,2.1656856,1.0
acmd_02fe2fa0b166,Ibrahim Ogohi,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_0301cab95462,Dahir of Aror,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_030359ae9d05,Charles de Schomberg,battle_article,1.365686,1.365686,1.365686,2.0,2,2,0,1.3656856,1.0
acmd_03082145eed7,"Boleslaus, son of Děpolt",battle_article,-0.4,-0.4,0.4,1.0,1,1,0,0.4,1.0
acmd_030c5548ef9f,Vladimir Kovačević,battle_article,-0.266666,-0.266666,0.266666,1.0,1,1,0,0.2666664,1.0
acmd_030c6c958443,Francesc de Tamarit,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.57282994,0.987528
acmd_030c6c958443,Francesc de Tamarit,war_conflict_article,-0.020412,-0.007144,0.007144,0.35,1,1,0,0.57282994,0.012472
acmd_030d846c22a9,Mikhail Semyonovich Vorontsov,war_conflict_article,0.206559,0.072296,0.072296,0.35,1,1,0,0.07229572000000001,1.0
acmd_030d846c22a9,Mikhail Semyonovich Vorontsov,battle_article,0.0,0.0,0.0,2.0,0,2,2,0.07229572000000001,0.0
acmd_0315544e8133,George S. Patton Sr.,battle_article,0.46188,0.46188,0.46188,2.0,1,2,1,0.46188000000000007,1.0
acmd_0315d10a31da,Roman Demurchiyev,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_03187c5cdb04,Hirubhai M. Patel,war_conflict_article,0.0,0.0,0.0,1.05,0,3,3,0.0,0.0
acmd_03189e303e2b,Assassination of William McKinley,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_0319de918f56,Wolf Heinrich von Baudissin,battle_article,-0.234314,-0.234314,1.365686,2.0,2,2,0,1.3656856,1.0
acmd_031acb7412f7,Abdullah I Al-Sabah,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_031bc78a9b7d,Ethem the Circassian,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_031c35064bf6,Alexander Tunzelman von Adlerflug,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_031fad09c5d9,Zainal Abidin Shah of Pahang,battle_article,-0.357771,-0.357771,0.357771,1.0,1,1,0,0.3577712,1.0
acmd_031fb6d64f70,George of Chqondidi,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_0320910e973e,Hermann von Eichhorn,battle_article,0.326598,0.326598,0.326598,2.0,2,2,0,0.3265984,1.0
acmd_0320910e973e,Hermann von Eichhorn,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.3265984,0.0
acmd_0320ee834b54,Yahya Shami,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_0324e018478a,Saher of Archelle,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_03281de78817,John Jennings,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_032c583d78ee,Fazlur Rehman Khalil,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
