analytic_commander_id,commander_name,battle_id,page_title,page_type,role_class,role_confidence,role_source,role_notes
acmd_2f193137acaa,Paul Malong Awan,battle_51057266,2016–2019 Wau clashes,battle_article,wing_or_corps_commander,0.55,heuristic_same_side_density,Battle page with many same-side commanders; inferred wing/corps-level or shared command.
acmd_40a156c578ad,James Ajongo Mawut,battle_51057266,2016–2019 Wau clashes,battle_article,wing_or_corps_commander,0.55,heuristic_same_side_density,Battle page with many same-side commanders; inferred wing/corps-level or shared command.
acmd_01b4420296df,Elias Waya Nyipuoc,battle_51057266,2016–2019 Wau clashes,battle_article,wing_or_corps_commander,0.55,heuristic_same_side_density,Battle page with many same-side commanders; inferred wing/corps-level or shared command.
acmd_5b2608729b6f,Stephen Buay Rolnyang,battle_51057266,2016–2019 Wau clashes,battle_article,wing_or_corps_commander,0.55,heuristic_same_side_density,Battle page with many same-side commanders; inferred wing/corps-level or shared command.
acmd_f1b6bad47eb0,Peter Par Jiek,battle_51057266,2016–2019 Wau clashes,battle_article,wing_or_corps_commander,0.55,heuristic_same_side_density,Battle page with many same-side commanders; inferred wing/corps-level or shared command.
acmd_60e0fa6318ea,Ahmed Diriye,battle_49296683,Battle of El Adde,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_dcbebb71f0b3,Commanding officer,battle_49296683,Battle of El Adde,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_57ff98b701dc,Syria Muhammed Za'al al-Ali,battle_51363135,Battle of Hasakah (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_c8c31ec88d73,Haider al-Abadi,battle_49869327,Battle of Hit (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_1c867c014b04,Suhaib al-Rawi,battle_49869327,Battle of Hit (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_8c22af786c98,Kabisa,battle_49869327,Battle of Hit (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_2f193137acaa,Paul Malong Awan,battle_51034100,Battle of Juba (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_c456949e9c53,Human Rights Watch,battle_51034100,Battle of Juba (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_611d1fdf47f3,Unclear,battle_51034100,Battle of Juba (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_6899d1981a2b,Afghanistan Gen. Kassim Jangal Bagh,battle_51853708,Battle of Kunduz (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_e152c557aa34,Abdul Salam Baryali,battle_51853708,Battle of Kunduz (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_98dc2d1752d2,Abdel Emir Yarallah,battle_52019122,Battle of Mosul (2016–2017),battle_article,wing_or_corps_commander,0.55,heuristic_same_side_density,Battle page with many same-side commanders; inferred wing/corps-level or shared command.
acmd_9c74f1e64cb6,Talib Shaghati,battle_52019122,Battle of Mosul (2016–2017),battle_article,wing_or_corps_commander,0.55,heuristic_same_side_density,Battle page with many same-side commanders; inferred wing/corps-level or shared command.
acmd_2449b3982a6e,Iraqi Counter Terrorism Service,battle_52019122,Battle of Mosul (2016–2017),battle_article,wing_or_corps_commander,0.55,heuristic_same_side_density,Battle page with many same-side commanders; inferred wing/corps-level or shared command.
acmd_45e73bcdb4ee,Abdul Ghani Asadi,battle_52019122,Battle of Mosul (2016–2017),battle_article,wing_or_corps_commander,0.55,heuristic_same_side_density,Battle page with many same-side commanders; inferred wing/corps-level or shared command.
acmd_a00e8c064516,Abu Mahdi al-Muhandis,battle_52019122,Battle of Mosul (2016–2017),battle_article,wing_or_corps_commander,0.55,heuristic_same_side_density,Battle page with many same-side commanders; inferred wing/corps-level or shared command.
acmd_a2ef1aec09d2,Al-Monitor,battle_52019122,Battle of Mosul (2016–2017),battle_article,wing_or_corps_commander,0.55,heuristic_same_side_density,Battle page with many same-side commanders; inferred wing/corps-level or shared command.
acmd_af767c9d0b4c,Masoud Barzani,battle_52019122,Battle of Mosul (2016–2017),battle_article,wing_or_corps_commander,0.55,heuristic_same_side_density,Battle page with many same-side commanders; inferred wing/corps-level or shared command.
acmd_4b63bc9e397e,Stephen J. Townsend,battle_52019122,Battle of Mosul (2016–2017),battle_article,wing_or_corps_commander,0.55,heuristic_same_side_density,Battle page with many same-side commanders; inferred wing/corps-level or shared command.
acmd_6560617d667e,Abu Bakr al-Baghdadi,battle_52019122,Battle of Mosul (2016–2017),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_6931be006e56,Abu Ibrahim al-Hashimi al-Qurashi,battle_52019122,Battle of Mosul (2016–2017),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_87b3b184b5be,The Jerusalem Post,battle_52019122,Battle of Mosul (2016–2017),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_4e066a8ed2cb,Qasim al-Raymi,battle_50348806,Battle of Mukalla (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_b6e13de36aa7,Khalid Batarfi,battle_50348806,Battle of Mukalla (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_2b4239cd49f6,Sa'ad bin Atef al-Awlaki,battle_50348806,Battle of Mukalla (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_ae72a350377d,Faraj Salmin Al-Bahsani,battle_50348806,Battle of Mukalla (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_5f6473f4a7a1,Fayez al-Sarraj,battle_50787604,Battle of Sirte (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_24bfdcc5916a,Al-Mahdi Al-Barghathi,battle_50787604,Battle of Sirte (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_ab6fe5da8604,The Africa Report,battle_50787604,Battle of Sirte (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_e226f0b359cf,Rida Issa,battle_50787604,Battle of Sirte (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_4d0f8dd49578,Ibrahim Baitulmal,battle_50787604,Battle of Sirte (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_396901a0c8fb,Ismail Shukri,battle_50787604,Battle of Sirte (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_597ffd840d65,Middle East Eye,battle_50787604,Battle of Sirte (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_018decae9e27,Daryl Caudle,battle_50787604,Battle of Sirte (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_baae71647ac7,Islamic State in Iraq,battle_50787604,Battle of Sirte (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_b41f746c28c1,the Levant Abu Hudhayfah al-Muhajir,battle_50787604,Battle of Sirte (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_8297b3c8f935,the Levant Abu Habib Jazrawi,battle_50787604,Battle of Sirte (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_4d0c25d0563f,the Levant Abu Omar al-Tunessi,battle_50787604,Battle of Sirte (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_2c0ccfa9bc02,the Levant Hamid Malouqa al-Zliteni,battle_50787604,Battle of Sirte (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_f54df0f025e0,the Levant Hassan Kara,battle_50787604,Battle of Sirte (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_63c58dee6b8f,the Levant Yusuf Mulaytan,battle_50787604,Battle of Sirte (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_339f9c80111e,the Levant Faiez Attiya,battle_50787604,Battle of Sirte (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_8e6150396205,the Levant Qusai al-Jaili,battle_50787604,Battle of Sirte (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_da7f9501a0c4,the Levant Mirghani Badawi al-Bashir,battle_50787604,Battle of Sirte (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_89948ca7eb77,preacher),battle_50787604,Battle of Sirte (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_ac970b4127e2,the Levant Hassan al-Karami,battle_50787604,Battle of Sirte (2016),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_7c414bec4279,Kupol,battle_52681466,Battle of Svitlodarsk,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_17bdb98e16df,Benigno Aquino III,battle_50115436,Battle of Tipo-Tipo,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_f364cbd96a9d,Hernando Iriberri,battle_50115436,Battle of Tipo-Tipo,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_cbf995bef46e,Isnilon Hapilon,battle_50115436,Battle of Tipo-Tipo,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_fbd6baf0173d,Isaias Afwerki,battle_50874127,Battle of Tsorona,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_e318bf09f484,Sebhat Ephrem,battle_50874127,Battle of Tsorona,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_7b2505b6985a,Mulatu Teshome,battle_50874127,Battle of Tsorona,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_1b1d8b003e83,Siraj Fegessa,battle_50874127,Battle of Tsorona,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
